SYSTEM:task_id	INPUT:name	INPUT:playlist-1	INPUT:playlist-2	INPUT:playlist-3	INPUT:track	OUTPUT:result	CONFIDENCE:result	GOLDEN:result	
00023063ad--638f71a76802550c5d05a39f	Zivert.Рокки	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/84298909	no	99.65%		
00023063ad--638f71a76802550c5d05a3a0	Robin Schulz, Shouse.Love Tonight	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/89084998	yes	100.00%		
00023063ad--638f71a76802550c5d05a3a1	Real Girl.Kosandra	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/97283184	no	96.55%		
00023063ad--638f71a76802550c5d05a3a2	Адлер Коцба, RANI'M.Океан	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106864488	no	60.00%		
00023063ad--638f71a76802550c5d05a3a3	JONY, EMIN.Камин	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/64029319	no	87.50%		
00023063ad--638f71a76802550c5d05a3a4	Елена Темникова.Импульсы города	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/28495019	no	99.99%		
00023063ad--638f71a76802550c5d05a3a5	New Beat Order, Sonny Wern.Prayer In A	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/84687086	yes	99.90%		
00023063ad--638f71a76802550c5d05a3a6	Synthwave Nation.80s Chill	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/58493080	no	99.99%		
00023063ad--638f71a76802550c5d05a3a7	02.14.Don't Leave Me	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/73720342	no	72.72%		
00023063ad--638f71a76802550c5d05a3a8	Ni/Co, Ni/Co's Covers.where is the love?	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/98414466	yes	97.67%		
00023063ad--638f71a76802550c5d05a3a9	Xcho, MACAN.Memories	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/71392592	no	65.21%		
00023063ad--638f71a76802550c5d05a3aa	The Limba.Смузи	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/58609142	no	33.33%		
00023063ad--638f71a76802550c5d05a3ab	Lumen.Sid & Nancy	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/39412260	no	95.23%		
00023063ad--638f71a76802550c5d05a3ac	Канги.Вали	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/69654306	no	94.73%		
00023063ad--638f71a76802550c5d05a3ad	Muse, Matthew Bellamy, Dominic Howard, Chris Wolstenholme.Supermassive Black Hole	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/198009	no	80.00%		
00023063ad--638f71a76802550c5d05a3ae	Hafex.Intihask	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83666158	no	99.99%		
00023063ad--638f71a76802550c5d05a3af	Nexeri, Vigel, Nomeli.Lost	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107528941	no	33.33%		
00023063ad--638f71a76802550c5d05a3b0	TRITICUM.The Spell	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93840817	no	99.99%		
00023063ad--638f71a76802550c5d05a3b1	Artik & Asti.Привет	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/51452581	no	14.28%		
00023063ad--638f71a76802550c5d05a3b2	Akila.Пьяная ненормальная	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/67477926	no	99.60%		
00023063ad--638f71a76802550c5d05a3b3	poofi., Shiloh.i love u girl.	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79870711	no	86.69%		
00023063ad--638f71a76802550c5d05a3b4	Ирина Дубцова.#Гештальты	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83180775	no	98.46%		
00023063ad--638f71a76802550c5d05a3b5	Msrayray6532.Middle Of The Night	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107369227	no	94.73%		
00023063ad--638f71a76802550c5d05a3b6	NK.Красное Вино	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83287178	no	84.00%		
00023063ad--638f71a76802550c5d05a3b7	The Cranberries.Zombie	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/37384	no	98.65%		
00023063ad--638f71a76802550c5d05a3b8	Daft Punk.The Son Of Flynn	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/2214528	no	93.82%		
00023063ad--638f71a76802550c5d05a3b9	NBSPLV.Bitter Sorrel	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108102199	no	0.00%		
00023063ad--638f71a76802550c5d05a3ba	Ирина Аллегрова.Младший лейтенант	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79985424	no	99.98%		
00023063ad--638f71a76802550c5d05a3bb	LÉON.Lift You Up	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/102406937	no	98.13%		
00023063ad--638f71a76802550c5d05a3bc	Султан Лагучев.Любовь хулигана	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/96464125	no	96.96%		
00023063ad--638f71a76802550c5d05a3bd	BIGMOO, Adrian Fyrla, Klaas.Lethal	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/98672896	no	63.15%		
00023063ad--638f71a76802550c5d05a3be	Miyagi & Andy Panda, TumaniYO.Brooklyn	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/65320578	no	99.99%		
00023063ad--638f71a76802550c5d05a3bf	Баста, Алена Омаргалиева.Я поднимаюсь над землёй	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/29213459	no	90.60%		
00023063ad--638f71a76802550c5d05a3c0	zmeyev, inownlove.Your Hands	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/62578015	no	99.91%		
00023063ad--638f71a76802550c5d05a3c1	Beliy.Она пела	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107082083	no	99.99%		
00023063ad--638f71a76802550c5d05a3c2	Миша Марвин, ХАННА.Французский поцелуй	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/66560323	no	0.34%		
00023063ad--638f71a76802550c5d05a3c3	Миша Марвин.Полюбил такую	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/94814519	no	24.32%		
00023063ad--638f71a76802550c5d05a3c4	Nicholas Britell.Andante Con Moto - Strings in E-Flat Minor	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/55217185	no	81.39%		
00023063ad--638f71a76802550c5d05a3c5	6ixth Floor.Газ до пола	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/95047105	no	98.82%		
00023063ad--638f71a76802550c5d05a3c6	Eagles.Hotel California	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/21757019	no	54.54%		
00023063ad--638f71a76802550c5d05a3c7	Ali Bakgor, Kállay Saunders.Ocean	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80582763	yes	100.00%		
00023063ad--638f71a76802550c5d05a3c8	Yann Brutt.Малиновый рассвет	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107794899	yes	50.00%		
00023063ad--638f71a76802550c5d05a3c9	DOROFEEVA.Я твоя не первая	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/94303632	no	63.63%		
00023063ad--638f71a76802550c5d05a3ca	КИССКОЛД.Я тебя выдумал	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/51220578	no	90.00%		
00023063ad--638f71a76802550c5d05a3cb	Lucian, Makaw.Eye of the Storm	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/88374986	no	64.41%		
00023063ad--638f71a76802550c5d05a3cc	Миша Марвин, ХАННА.Французский поцелуй	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/78071843	no	75.00%		
00023063ad--638f71a76802550c5d05a3cd	Havoc & Lawn, Kyle Pearce.Girls Come By	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/82092615	no	77.77%		
00023063ad--638f71a76802550c5d05a3ce	plenka.When You Find Me	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/70849537	no	91.30%		
00023063ad--638f71a76802550c5d05a3cf	Andrey Exx, Cat Deejane, Savage.Goodbye (Don't Forget That You Were Mine) 2018	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/39699925	no	99.99%		
00023063ad--638f71a76802550c5d05a3d0	Imagine Dragons.Whatever It Takes	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/35170143	no	96.55%		
00023063ad--638f71a76802550c5d05a3d1	Epic Score.Fuel to the Fire	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/38494934	no	0.00%		
00023063ad--638f71a76802550c5d05a3d2	Artik & Asti.Никому не отдам	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/21642261	no	99.98%		
00023063ad--638f71a76802550c5d05a3d3	Brock Berrigan.Snake Eyes	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/99072775	no	65.21%		
00023063ad--638f71a76802550c5d05a3d4	Wilee, Cylriel.Lock You	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/95319104	no	71.70%		
00023063ad--638f71a76802550c5d05a3d5	KILLTEQ, D.HASH.Alive	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/101924262	no	60.00%		
00023063ad--638f71a76802550c5d05a3d6	забей, лерочка.каждый, кто делал тебе больно	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/86052167	no	99.80%		
00023063ad--638f71a76802550c5d05a3d7	Karen Souza.Stay With Me	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/54097352	yes	99.90%		
00023063ad--638f71a76802550c5d05a3d8	Michael Bublé.Feeling Good	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/187999	yes	0.00%		
00023063ad--638f71a76802550c5d05a3d9	Artik & Asti.Номер 1	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/34659731	no	99.91%		
00023063ad--638f71a76802550c5d05a3da	GREEN ORXNGE, deadsouls.RECHARGE	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83448751	no	99.99%		
00023063ad--638f71a76802550c5d05a3db	Glimlip, Rinz..Sidewalk	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/68702566	no	99.90%		
00023063ad--638f71a76802550c5d05a3dc	Баста.Урбан	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/48591611	no	99.99%		
00023063ad--638f71a76802550c5d05a3dd	5УТРА.Без тебя я тону в этом море (prod. by devianprod)	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93015961	no	44.44%		
00023063ad--638f71a76802550c5d05a3de	Элджей, Era Istrefi.Sayonara детка	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/54269757	no	99.99%		
00023063ad--638f71a76802550c5d05a3df	Dabro.Мой путь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/61665233	no	92.10%		
00023063ad--638f71a76802550c5d05a3e0	Miyagi & Andy Panda.Tantra	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/68348387	no	52.06%		
00023063ad--638f71a76802550c5d05a3e1	CREEPYMANE.Desolation 2	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106416872	no	99.99%		
00023063ad--638f71a76802550c5d05a3e2	Le Pèdre, Hi_Tack, Consilium.Hot	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/87634575	no	99.96%		
00023063ad--638f71a76802550c5d05a3e3	Rainonme.And When You Finally Saw It Come	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/78622451	yes	91.52%		
00023063ad--638f71a76802550c5d05a3e4	Ислам Итляшев.Больше не нужна	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/90776735	no	97.85%		
00023063ad--638f71a76802550c5d05a3e5	Towerz, hi jude.familiar feeling	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/77425656	no	97.92%		
00023063ad--638f71a76802550c5d05a3e6	Аудиокнига в кармане.Кому мыть горшочек	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/55172863	no	98.82%		
00023063ad--638f71a76802550c5d05a3e7	ERaze.Baal	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/86961930	no	99.98%		
00023063ad--638f71a76802550c5d05a3e8	Мари Краймбрери.Иди танцуй	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/76359077	no	99.93%		
00023063ad--638f71a76802550c5d05a3e9	Мумий Тролль.Забавы	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/2192795	no	90.32%		
00023063ad--638f71a76802550c5d05a3ea	Монокини.Дотянуться до солнца	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/99061359	no	93.10%		
00023063ad--638f71a76802550c5d05a3eb	ДЖанага.Малыш	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/71470056	no	80.00%		
00023063ad--638f71a76802550c5d05a3ec	Fabrizio Paterlini.Rue des Trois Frères	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/13852214	no	99.99%		
00023063ad--638f71a76802550c5d05a3ed	MUJEVA.Не забывай меня	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108125317	no	65.21%		
00023063ad--638f71a76802550c5d05a3ee	Bruno Mars.Locked out of Heaven	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/5367889	no	66.66%		
00023063ad--638f71a76802550c5d05a3ef	Shockwave-Sound.Cutting Edge	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/30068010	no	74.46%		
00023063ad--638f71a76802550c5d05a3f0	Charlotte Day Wilson.Work	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/40623911	no	99.97%		
00023063ad--638f71a76802550c5d05a3f1	Время и Стекло.Навернопотомучто	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/32063122	no	50.00%		
00023063ad--638f71a76802550c5d05a3f2	Lina Lee, MATT.Вдох-выдох	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108197040	no	99.99%		
00023063ad--638f71a76802550c5d05a3f3	ZoFa.Маленькая девочка	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93630940	no	33.33%		
00023063ad--638f71a76802550c5d05a3f4	Михаил Круг, Ирина Круг.Тебе, моя последняя любовь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/14705482	no	99.97%		
00023063ad--638f71a76802550c5d05a3f5	Король и Шут.Танец злобного гения	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/3853787	no	52.06%		
00023063ad--638f71a76802550c5d05a3f6	ONEKLAB, MVTRIIIX.Perfect World	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106638759	no	99.76%		
00023063ad--638f71a76802550c5d05a3f7	Icona Pop, VIZE.Off Of My Mind	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/85062580	no	77.77%		
00023063ad--638f71a76802550c5d05a3f8	siouxxie sixxsta.masquerade	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/94928872	no	95.45%		
00023063ad--638f71a76802550c5d05a3f9	Red Hot Chili Peppers.Californication	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/148345	no	98.63%		
00023063ad--638f71a76802550c5d05a3fa	Григорий Лепс, Стас Пьеха.Она не твоя	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/45691216	no	95.45%		
00023063ad--638f71a76802550c5d05a3fb	Payin' Top Dolla, Davuiside.My Business	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83199068	no	98.18%		
00023063ad--638f71a76802550c5d05a3fc	Лёша Свик.Aperol Spritz	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/86669248	no	70.00%		
00023063ad--638f71a76802550c5d05a3fd	TRITICUM.Dark Space	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/72340123	no	60.00%		
00023063ad--638f71a76802550c5d05a3fe	Скриптонит, Тати.Приглашение на фестиваль Gazgolder Live	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/48591497	no	99.70%		
00023063ad--638f71a76802550c5d05a3ff	Асия.911	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105334155	no	97.67%		
00023063ad--638f71a76802550c5d05a400	Cast of Zoey’s Extraordinary Playlist, Alex Newell, Skylar Astin, Cast of Zoey’s Extraordinary Playlist, Alex Newell, Skylar Astin.Let's Get Loud	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79108863	no	50.00%		
00023063ad--638f71a76802550c5d05a401	KONG..Bad Guy	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/92107977	yes	92.30%		
